"DateTime","Sales (USD) (x)","Sales (USD) (y)","Sales (USD) (z)","Unique Buyers (x)","Unique Buyers (y)","Unique Buyers (z)"
"2018-11-19 00:00:00","2018-11-19 00:00:00",12712.46,"$12,712.46","2018-11-19 00:00:00",183,"183"
"2018-11-20 00:00:00","2018-11-20 00:00:00",20980.7,"$20,980.70","2018-11-20 00:00:00",212,"212"
"2018-11-21 00:00:00","2018-11-21 00:00:00",17552.5,"$17,552.50","2018-11-21 00:00:00",254,"254"
"2018-11-22 00:00:00","2018-11-22 00:00:00",17982.96,"$17,982.96","2018-11-22 00:00:00",245,"245"
"2018-11-23 00:00:00","2018-11-23 00:00:00",16968.93,"$16,968.93","2018-11-23 00:00:00",205,"205"
"2018-11-24 00:00:00","2018-11-24 00:00:00",13249.69,"$13,249.69","2018-11-24 00:00:00",199,"199"
"2018-11-25 00:00:00","2018-11-25 00:00:00",20295.81,"$20,295.81","2018-11-25 00:00:00",209,"209"
"2018-11-26 00:00:00","2018-11-26 00:00:00",17379.29,"$17,379.29","2018-11-26 00:00:00",235,"235"
"2018-11-27 00:00:00","2018-11-27 00:00:00",20538.1,"$20,538.10","2018-11-27 00:00:00",239,"239"
"2018-11-28 00:00:00","2018-11-28 00:00:00",20254.13,"$20,254.13","2018-11-28 00:00:00",233,"233"
"2018-11-29 00:00:00","2018-11-29 00:00:00",15393,"$15,393.00","2018-11-29 00:00:00",215,"215"
"2018-11-30 00:00:00","2018-11-30 00:00:00",27225.14,"$27,225.14","2018-11-30 00:00:00",246,"246"
"2018-12-01 00:00:00","2018-12-01 00:00:00",20121.62,"$20,121.62","2018-12-01 00:00:00",234,"234"
"2018-12-02 00:00:00","2018-12-02 00:00:00",5272.3,"$5,272.30","2018-12-02 00:00:00",186,"186"
"2018-12-03 00:00:00","2018-12-03 00:00:00",5011.5,"$5,011.50","2018-12-03 00:00:00",215,"215"
"2018-12-04 00:00:00","2018-12-04 00:00:00",7156.23,"$7,156.23","2018-12-04 00:00:00",196,"196"
"2018-12-05 00:00:00","2018-12-05 00:00:00",8702.86,"$8,702.86","2018-12-05 00:00:00",232,"232"
"2018-12-06 00:00:00","2018-12-06 00:00:00",7609.54,"$7,609.54","2018-12-06 00:00:00",197,"197"
"2018-12-07 00:00:00","2018-12-07 00:00:00",7313.68,"$7,313.68","2018-12-07 00:00:00",207,"207"
"2018-12-08 00:00:00","2018-12-08 00:00:00",5534.89,"$5,534.89","2018-12-08 00:00:00",176,"176"
"2018-12-09 00:00:00","2018-12-09 00:00:00",4388.38,"$4,388.38","2018-12-09 00:00:00",162,"162"
"2018-12-10 00:00:00","2018-12-10 00:00:00",3012.28,"$3,012.28","2018-12-10 00:00:00",174,"174"
"2018-12-11 00:00:00","2018-12-11 00:00:00",4293.35,"$4,293.35","2018-12-11 00:00:00",195,"195"
"2018-12-12 00:00:00","2018-12-12 00:00:00",3415.98,"$3,415.98","2018-12-12 00:00:00",193,"193"
"2018-12-13 00:00:00","2018-12-13 00:00:00",3770.41,"$3,770.41","2018-12-13 00:00:00",200,"200"
"2018-12-14 00:00:00","2018-12-14 00:00:00",2607.16,"$2,607.16","2018-12-14 00:00:00",180,"180"
"2018-12-15 00:00:00","2018-12-15 00:00:00",2857.07,"$2,857.07","2018-12-15 00:00:00",210,"210"
"2018-12-16 00:00:00","2018-12-16 00:00:00",6586.94,"$6,586.94","2018-12-16 00:00:00",210,"210"
"2018-12-17 00:00:00","2018-12-17 00:00:00",3448.95,"$3,448.95","2018-12-17 00:00:00",189,"189"
"2018-12-18 00:00:00","2018-12-18 00:00:00",3226.93,"$3,226.93","2018-12-18 00:00:00",176,"176"
"2018-12-19 00:00:00","2018-12-19 00:00:00",3673.54,"$3,673.54","2018-12-19 00:00:00",192,"192"
"2018-12-20 00:00:00","2018-12-20 00:00:00",5551.66,"$5,551.66","2018-12-20 00:00:00",196,"196"
"2018-12-21 00:00:00","2018-12-21 00:00:00",5669.88,"$5,669.88","2018-12-21 00:00:00",185,"185"
"2018-12-22 00:00:00","2018-12-22 00:00:00",5457.95,"$5,457.95","2018-12-22 00:00:00",176,"176"
"2018-12-23 00:00:00","2018-12-23 00:00:00",4386,"$4,386.00","2018-12-23 00:00:00",174,"174"
"2018-12-24 00:00:00","2018-12-24 00:00:00",5954.47,"$5,954.47","2018-12-24 00:00:00",185,"185"
"2018-12-25 00:00:00","2018-12-25 00:00:00",3927.71,"$3,927.71","2018-12-25 00:00:00",166,"166"
"2018-12-26 00:00:00","2018-12-26 00:00:00",6871.95,"$6,871.95","2018-12-26 00:00:00",168,"168"
"2018-12-27 00:00:00","2018-12-27 00:00:00",2658.29,"$2,658.29","2018-12-27 00:00:00",161,"161"
"2018-12-28 00:00:00","2018-12-28 00:00:00",4755.35,"$4,755.35","2018-12-28 00:00:00",162,"162"
"2018-12-29 00:00:00","2018-12-29 00:00:00",3738.37,"$3,738.37","2018-12-29 00:00:00",140,"140"
"2018-12-30 00:00:00","2018-12-30 00:00:00",3433.42,"$3,433.42","2018-12-30 00:00:00",132,"132"
"2018-12-31 00:00:00","2018-12-31 00:00:00",4890.96,"$4,890.96","2018-12-31 00:00:00",117,"117"
"2019-01-01 00:00:00","2019-01-01 00:00:00",2875.58,"$2,875.58","2019-01-01 00:00:00",124,"124"
"2019-01-02 00:00:00","2019-01-02 00:00:00",3591.61,"$3,591.61","2019-01-02 00:00:00",137,"137"
"2019-01-03 00:00:00","2019-01-03 00:00:00",3922.37,"$3,922.37","2019-01-03 00:00:00",145,"145"
"2019-01-04 00:00:00","2019-01-04 00:00:00",4858.69,"$4,858.69","2019-01-04 00:00:00",143,"143"
"2019-01-05 00:00:00","2019-01-05 00:00:00",1879.77,"$1,879.77","2019-01-05 00:00:00",127,"127"
"2019-01-06 00:00:00","2019-01-06 00:00:00",3131.19,"$3,131.19","2019-01-06 00:00:00",132,"132"
"2019-01-07 00:00:00","2019-01-07 00:00:00",13542.86,"$13,542.86","2019-01-07 00:00:00",138,"138"
"2019-01-08 00:00:00","2019-01-08 00:00:00",9566.93,"$9,566.93","2019-01-08 00:00:00",146,"146"
"2019-01-09 00:00:00","2019-01-09 00:00:00",2186.58,"$2,186.58","2019-01-09 00:00:00",131,"131"
"2019-01-10 00:00:00","2019-01-10 00:00:00",5572.19,"$5,572.19","2019-01-10 00:00:00",230,"230"
"2019-01-11 00:00:00","2019-01-11 00:00:00",7924.99,"$7,924.99","2019-01-11 00:00:00",311,"311"
"2019-01-12 00:00:00","2019-01-12 00:00:00",5401.16,"$5,401.16","2019-01-12 00:00:00",233,"233"
"2019-01-13 00:00:00","2019-01-13 00:00:00",3649.14,"$3,649.14","2019-01-13 00:00:00",223,"223"
"2019-01-14 00:00:00","2019-01-14 00:00:00",2922.27,"$2,922.27","2019-01-14 00:00:00",228,"228"
"2019-01-15 00:00:00","2019-01-15 00:00:00",3075.24,"$3,075.24","2019-01-15 00:00:00",195,"195"
"2019-01-16 00:00:00","2019-01-16 00:00:00",2530.48,"$2,530.48","2019-01-16 00:00:00",205,"205"
"2019-01-17 00:00:00","2019-01-17 00:00:00",15151.59,"$15,151.59","2019-01-17 00:00:00",214,"214"
"2019-01-18 00:00:00","2019-01-18 00:00:00",5002.77,"$5,002.77","2019-01-18 00:00:00",195,"195"
"2019-01-19 00:00:00","2019-01-19 00:00:00",4893.34,"$4,893.34","2019-01-19 00:00:00",209,"209"
"2019-01-20 00:00:00","2019-01-20 00:00:00",5892.15,"$5,892.15","2019-01-20 00:00:00",190,"190"
"2019-01-21 00:00:00","2019-01-21 00:00:00",3493.07,"$3,493.07","2019-01-21 00:00:00",184,"184"
"2019-01-22 00:00:00","2019-01-22 00:00:00",3093.12,"$3,093.12","2019-01-22 00:00:00",156,"156"
"2019-01-23 00:00:00","2019-01-23 00:00:00",6542.82,"$6,542.82","2019-01-23 00:00:00",203,"203"
"2019-01-24 00:00:00","2019-01-24 00:00:00",6120.36,"$6,120.36","2019-01-24 00:00:00",184,"184"
"2019-01-25 00:00:00","2019-01-25 00:00:00",6233.72,"$6,233.72","2019-01-25 00:00:00",214,"214"
"2019-01-26 00:00:00","2019-01-26 00:00:00",6119.8,"$6,119.80","2019-01-26 00:00:00",245,"245"
"2019-01-27 00:00:00","2019-01-27 00:00:00",5865.38,"$5,865.38","2019-01-27 00:00:00",226,"226"
"2019-01-28 00:00:00","2019-01-28 00:00:00",5560.81,"$5,560.81","2019-01-28 00:00:00",247,"247"
"2019-01-29 00:00:00","2019-01-29 00:00:00",3669.5,"$3,669.50","2019-01-29 00:00:00",188,"188"
"2019-01-30 00:00:00","2019-01-30 00:00:00",3887.98,"$3,887.98","2019-01-30 00:00:00",184,"184"
"2019-01-31 00:00:00","2019-01-31 00:00:00",2959,"$2,959.00","2019-01-31 00:00:00",151,"151"
"2019-02-01 00:00:00","2019-02-01 00:00:00",3342.54,"$3,342.54","2019-02-01 00:00:00",175,"175"
"2019-02-02 00:00:00","2019-02-02 00:00:00",2849.84,"$2,849.84","2019-02-02 00:00:00",156,"156"
"2019-02-03 00:00:00","2019-02-03 00:00:00",1946.56,"$1,946.56","2019-02-03 00:00:00",161,"161"
"2019-02-04 00:00:00","2019-02-04 00:00:00",2514.09,"$2,514.09","2019-02-04 00:00:00",157,"157"
"2019-02-05 00:00:00","2019-02-05 00:00:00",1477.98,"$1,477.98","2019-02-05 00:00:00",138,"138"
"2019-02-06 00:00:00","2019-02-06 00:00:00",2685.4,"$2,685.40","2019-02-06 00:00:00",158,"158"
"2019-02-07 00:00:00","2019-02-07 00:00:00",2158.7,"$2,158.70","2019-02-07 00:00:00",115,"115"
"2019-02-08 00:00:00","2019-02-08 00:00:00",3337.3,"$3,337.30","2019-02-08 00:00:00",123,"123"
"2019-02-09 00:00:00","2019-02-09 00:00:00",5083.28,"$5,083.28","2019-02-09 00:00:00",174,"174"
"2019-02-10 00:00:00","2019-02-10 00:00:00",6372.33,"$6,372.33","2019-02-10 00:00:00",194,"194"
"2019-02-11 00:00:00","2019-02-11 00:00:00",5384.11,"$5,384.11","2019-02-11 00:00:00",218,"218"
"2019-02-12 00:00:00","2019-02-12 00:00:00",3793.06,"$3,793.06","2019-02-12 00:00:00",198,"198"
"2019-02-13 00:00:00","2019-02-13 00:00:00",3686,"$3,686.00","2019-02-13 00:00:00",186,"186"
"2019-02-14 00:00:00","2019-02-14 00:00:00",2939.6,"$2,939.60","2019-02-14 00:00:00",206,"206"
"2019-02-15 00:00:00","2019-02-15 00:00:00",4571.05,"$4,571.05","2019-02-15 00:00:00",192,"192"
"2019-02-16 00:00:00","2019-02-16 00:00:00",5872.05,"$5,872.05","2019-02-16 00:00:00",244,"244"
"2019-02-17 00:00:00","2019-02-17 00:00:00",7881.83,"$7,881.83","2019-02-17 00:00:00",217,"217"
"2019-02-18 00:00:00","2019-02-18 00:00:00",3191.81,"$3,191.81","2019-02-18 00:00:00",187,"187"
"2019-02-19 00:00:00","2019-02-19 00:00:00",2623.61,"$2,623.61","2019-02-19 00:00:00",140,"140"
"2019-02-20 00:00:00","2019-02-20 00:00:00",3795.9,"$3,795.90","2019-02-20 00:00:00",169,"169"
"2019-02-21 00:00:00","2019-02-21 00:00:00",4512.98,"$4,512.98","2019-02-21 00:00:00",184,"184"
"2019-02-22 00:00:00","2019-02-22 00:00:00",6377.24,"$6,377.24","2019-02-22 00:00:00",168,"168"
"2019-02-23 00:00:00","2019-02-23 00:00:00",3451.8,"$3,451.80","2019-02-23 00:00:00",144,"144"
"2019-02-24 00:00:00","2019-02-24 00:00:00",3111.41,"$3,111.41","2019-02-24 00:00:00",135,"135"
"2019-02-25 00:00:00","2019-02-25 00:00:00",2916.99,"$2,916.99","2019-02-25 00:00:00",142,"142"
"2019-02-26 00:00:00","2019-02-26 00:00:00",4465.68,"$4,465.68","2019-02-26 00:00:00",182,"182"
"2019-02-27 00:00:00","2019-02-27 00:00:00",3374.37,"$3,374.37","2019-02-27 00:00:00",164,"164"
"2019-02-28 00:00:00","2019-02-28 00:00:00",7925.71,"$7,925.71","2019-02-28 00:00:00",160,"160"
"2019-03-01 00:00:00","2019-03-01 00:00:00",10137.23,"$10,137.23","2019-03-01 00:00:00",189,"189"
"2019-03-02 00:00:00","2019-03-02 00:00:00",7295.23,"$7,295.23","2019-03-02 00:00:00",221,"221"
"2019-03-03 00:00:00","2019-03-03 00:00:00",10290.08,"$10,290.08","2019-03-03 00:00:00",208,"208"
"2019-03-04 00:00:00","2019-03-04 00:00:00",20221.06,"$20,221.06","2019-03-04 00:00:00",187,"187"
"2019-03-05 00:00:00","2019-03-05 00:00:00",15568.12,"$15,568.12","2019-03-05 00:00:00",206,"206"
"2019-03-06 00:00:00","2019-03-06 00:00:00",13559.1,"$13,559.10","2019-03-06 00:00:00",186,"186"
"2019-03-07 00:00:00","2019-03-07 00:00:00",18142.72,"$18,142.72","2019-03-07 00:00:00",205,"205"
"2019-03-08 00:00:00","2019-03-08 00:00:00",20032.07,"$20,032.07","2019-03-08 00:00:00",228,"228"
"2019-03-09 00:00:00","2019-03-09 00:00:00",7800.73,"$7,800.73","2019-03-09 00:00:00",183,"183"
"2019-03-10 00:00:00","2019-03-10 00:00:00",9430.61,"$9,430.61","2019-03-10 00:00:00",177,"177"
"2019-03-11 00:00:00","2019-03-11 00:00:00",10675.41,"$10,675.41","2019-03-11 00:00:00",186,"186"
"2019-03-12 00:00:00","2019-03-12 00:00:00",12054.19,"$12,054.19","2019-03-12 00:00:00",195,"195"
"2019-03-13 00:00:00","2019-03-13 00:00:00",7433.86,"$7,433.86","2019-03-13 00:00:00",180,"180"
"2019-03-14 00:00:00","2019-03-14 00:00:00",6361.91,"$6,361.91","2019-03-14 00:00:00",177,"177"
"2019-03-15 00:00:00","2019-03-15 00:00:00",7200.26,"$7,200.26","2019-03-15 00:00:00",178,"178"
"2019-03-16 00:00:00","2019-03-16 00:00:00",10858.1,"$10,858.10","2019-03-16 00:00:00",223,"223"
"2019-03-17 00:00:00","2019-03-17 00:00:00",9676.4,"$9,676.40","2019-03-17 00:00:00",210,"210"
"2019-03-18 00:00:00","2019-03-18 00:00:00",6349.96,"$6,349.96","2019-03-18 00:00:00",182,"182"
"2019-03-19 00:00:00","2019-03-19 00:00:00",10308.68,"$10,308.68","2019-03-19 00:00:00",215,"215"
"2019-03-20 00:00:00","2019-03-20 00:00:00",13630.21,"$13,630.21","2019-03-20 00:00:00",195,"195"
"2019-03-21 00:00:00","2019-03-21 00:00:00",4411.43,"$4,411.43","2019-03-21 00:00:00",222,"222"
"2019-03-22 00:00:00","2019-03-22 00:00:00",11029.55,"$11,029.55","2019-03-22 00:00:00",211,"211"
"2019-03-23 00:00:00","2019-03-23 00:00:00",21010.03,"$21,010.03","2019-03-23 00:00:00",188,"188"
"2019-03-24 00:00:00","2019-03-24 00:00:00",5485.82,"$5,485.82","2019-03-24 00:00:00",175,"175"
"2019-03-25 00:00:00","2019-03-25 00:00:00",9573.68,"$9,573.68","2019-03-25 00:00:00",213,"213"
"2019-03-26 00:00:00","2019-03-26 00:00:00",16003.6,"$16,003.60","2019-03-26 00:00:00",208,"208"
"2019-03-27 00:00:00","2019-03-27 00:00:00",9878.08,"$9,878.08","2019-03-27 00:00:00",206,"206"
"2019-03-28 00:00:00","2019-03-28 00:00:00",9592.97,"$9,592.97","2019-03-28 00:00:00",225,"225"
"2019-03-29 00:00:00","2019-03-29 00:00:00",10052.94,"$10,052.94","2019-03-29 00:00:00",234,"234"
"2019-03-30 00:00:00","2019-03-30 00:00:00",8373.77,"$8,373.77","2019-03-30 00:00:00",233,"233"
"2019-03-31 00:00:00","2019-03-31 00:00:00",16957.4,"$16,957.40","2019-03-31 00:00:00",234,"234"
"2019-04-01 00:00:00","2019-04-01 00:00:00",25202.35,"$25,202.35","2019-04-01 00:00:00",225,"225"
"2019-04-02 00:00:00","2019-04-02 00:00:00",18699.55,"$18,699.55","2019-04-02 00:00:00",218,"218"
"2019-04-03 00:00:00","2019-04-03 00:00:00",5486.89,"$5,486.89","2019-04-03 00:00:00",163,"163"
"2019-04-04 00:00:00","2019-04-04 00:00:00",5786.6,"$5,786.60","2019-04-04 00:00:00",185,"185"
"2019-04-05 00:00:00","2019-04-05 00:00:00",5230.97,"$5,230.97","2019-04-05 00:00:00",168,"168"
"2019-04-06 00:00:00","2019-04-06 00:00:00",14072.04,"$14,072.04","2019-04-06 00:00:00",178,"178"
"2019-04-07 00:00:00","2019-04-07 00:00:00",11754.97,"$11,754.97","2019-04-07 00:00:00",174,"174"
"2019-04-08 00:00:00","2019-04-08 00:00:00",15051.05,"$15,051.05","2019-04-08 00:00:00",174,"174"
"2019-04-09 00:00:00","2019-04-09 00:00:00",12052.39,"$12,052.39","2019-04-09 00:00:00",172,"172"
"2019-04-10 00:00:00","2019-04-10 00:00:00",9998.25,"$9,998.25","2019-04-10 00:00:00",186,"186"
"2019-04-11 00:00:00","2019-04-11 00:00:00",10492.72,"$10,492.72","2019-04-11 00:00:00",180,"180"
"2019-04-12 00:00:00","2019-04-12 00:00:00",6167.1,"$6,167.10","2019-04-12 00:00:00",187,"187"
"2019-04-13 00:00:00","2019-04-13 00:00:00",7015.74,"$7,015.74","2019-04-13 00:00:00",199,"199"
"2019-04-14 00:00:00","2019-04-14 00:00:00",7863.68,"$7,863.68","2019-04-14 00:00:00",191,"191"
"2019-04-15 00:00:00","2019-04-15 00:00:00",12313.21,"$12,313.21","2019-04-15 00:00:00",178,"178"
"2019-04-16 00:00:00","2019-04-16 00:00:00",10799.14,"$10,799.14","2019-04-16 00:00:00",182,"182"
"2019-04-17 00:00:00","2019-04-17 00:00:00",8478.7,"$8,478.70","2019-04-17 00:00:00",180,"180"
"2019-04-18 00:00:00","2019-04-18 00:00:00",20756.47,"$20,756.47","2019-04-18 00:00:00",206,"206"
"2019-04-19 00:00:00","2019-04-19 00:00:00",10803.71,"$10,803.71","2019-04-19 00:00:00",193,"193"
"2019-04-20 00:00:00","2019-04-20 00:00:00",8506.37,"$8,506.37","2019-04-20 00:00:00",177,"177"
"2019-04-21 00:00:00","2019-04-21 00:00:00",10760.67,"$10,760.67","2019-04-21 00:00:00",160,"160"
"2019-04-22 00:00:00","2019-04-22 00:00:00",10410.87,"$10,410.87","2019-04-22 00:00:00",139,"139"
"2019-04-23 00:00:00","2019-04-23 00:00:00",11247.88,"$11,247.88","2019-04-23 00:00:00",191,"191"
"2019-04-24 00:00:00","2019-04-24 00:00:00",21139.18,"$21,139.18","2019-04-24 00:00:00",200,"200"
"2019-04-25 00:00:00","2019-04-25 00:00:00",3080.14,"$3,080.14","2019-04-25 00:00:00",201,"201"
"2019-04-26 00:00:00","2019-04-26 00:00:00",12236.32,"$12,236.32","2019-04-26 00:00:00",182,"182"
"2019-04-27 00:00:00","2019-04-27 00:00:00",12257.54,"$12,257.54","2019-04-27 00:00:00",200,"200"
"2019-04-28 00:00:00","2019-04-28 00:00:00",6455.57,"$6,455.57","2019-04-28 00:00:00",186,"186"
"2019-04-29 00:00:00","2019-04-29 00:00:00",6041.99,"$6,041.99","2019-04-29 00:00:00",175,"175"
"2019-04-30 00:00:00","2019-04-30 00:00:00",6258.34,"$6,258.34","2019-04-30 00:00:00",181,"181"
"2019-05-01 00:00:00","2019-05-01 00:00:00",5441.45,"$5,441.45","2019-05-01 00:00:00",197,"197"
"2019-05-02 00:00:00","2019-05-02 00:00:00",8311.59,"$8,311.59","2019-05-02 00:00:00",185,"185"
"2019-05-03 00:00:00","2019-05-03 00:00:00",8838.53,"$8,838.53","2019-05-03 00:00:00",181,"181"
"2019-05-04 00:00:00","2019-05-04 00:00:00",8043.81,"$8,043.81","2019-05-04 00:00:00",174,"174"
"2019-05-05 00:00:00","2019-05-05 00:00:00",19462.19,"$19,462.19","2019-05-05 00:00:00",162,"162"
"2019-05-06 00:00:00","2019-05-06 00:00:00",5368.94,"$5,368.94","2019-05-06 00:00:00",147,"147"
"2019-05-07 00:00:00","2019-05-07 00:00:00",8061.18,"$8,061.18","2019-05-07 00:00:00",165,"165"
"2019-05-08 00:00:00","2019-05-08 00:00:00",5282.98,"$5,282.98","2019-05-08 00:00:00",161,"161"
"2019-05-09 00:00:00","2019-05-09 00:00:00",5593.37,"$5,593.37","2019-05-09 00:00:00",202,"202"
"2019-05-10 00:00:00","2019-05-10 00:00:00",15408.12,"$15,408.12","2019-05-10 00:00:00",195,"195"
"2019-05-11 00:00:00","2019-05-11 00:00:00",13299.66,"$13,299.66","2019-05-11 00:00:00",190,"190"
"2019-05-12 00:00:00","2019-05-12 00:00:00",3654.83,"$3,654.83","2019-05-12 00:00:00",169,"169"
"2019-05-13 00:00:00","2019-05-13 00:00:00",7223.3,"$7,223.30","2019-05-13 00:00:00",158,"158"
"2019-05-14 00:00:00","2019-05-14 00:00:00",4797.96,"$4,797.96","2019-05-14 00:00:00",148,"148"
"2019-05-15 00:00:00","2019-05-15 00:00:00",30228.58,"$30,228.58","2019-05-15 00:00:00",136,"136"
"2019-05-16 00:00:00","2019-05-16 00:00:00",11309.22,"$11,309.22","2019-05-16 00:00:00",149,"149"
"2019-05-17 00:00:00","2019-05-17 00:00:00",6738.12,"$6,738.12","2019-05-17 00:00:00",168,"168"
"2019-05-18 00:00:00","2019-05-18 00:00:00",9096.05,"$9,096.05","2019-05-18 00:00:00",157,"157"
"2019-05-19 00:00:00","2019-05-19 00:00:00",4244.23,"$4,244.23","2019-05-19 00:00:00",188,"188"
"2019-05-20 00:00:00","2019-05-20 00:00:00",6715.37,"$6,715.37","2019-05-20 00:00:00",158,"158"
"2019-05-21 00:00:00","2019-05-21 00:00:00",6925.88,"$6,925.88","2019-05-21 00:00:00",170,"170"
"2019-05-22 00:00:00","2019-05-22 00:00:00",8284.96,"$8,284.96","2019-05-22 00:00:00",159,"159"
"2019-05-23 00:00:00","2019-05-23 00:00:00",23598.43,"$23,598.43","2019-05-23 00:00:00",168,"168"
"2019-05-24 00:00:00","2019-05-24 00:00:00",11118.59,"$11,118.59","2019-05-24 00:00:00",190,"190"
"2019-05-25 00:00:00","2019-05-25 00:00:00",7491.95,"$7,491.95","2019-05-25 00:00:00",196,"196"
"2019-05-26 00:00:00","2019-05-26 00:00:00",9728.35,"$9,728.35","2019-05-26 00:00:00",169,"169"
"2019-05-27 00:00:00","2019-05-27 00:00:00",11073.48,"$11,073.48","2019-05-27 00:00:00",160,"160"
"2019-05-28 00:00:00","2019-05-28 00:00:00",6311.94,"$6,311.94","2019-05-28 00:00:00",168,"168"
"2019-05-29 00:00:00","2019-05-29 00:00:00",5849.15,"$5,849.15","2019-05-29 00:00:00",190,"190"
"2019-05-30 00:00:00","2019-05-30 00:00:00",9532.44,"$9,532.44","2019-05-30 00:00:00",198,"198"
"2019-05-31 00:00:00","2019-05-31 00:00:00",13012.23,"$13,012.23","2019-05-31 00:00:00",198,"198"
"2019-06-01 00:00:00","2019-06-01 00:00:00",7719.15,"$7,719.15","2019-06-01 00:00:00",157,"157"
"2019-06-02 00:00:00","2019-06-02 00:00:00",12658.74,"$12,658.74","2019-06-02 00:00:00",133,"133"
"2019-06-03 00:00:00","2019-06-03 00:00:00",10186.65,"$10,186.65","2019-06-03 00:00:00",135,"135"
"2019-06-04 00:00:00","2019-06-04 00:00:00",6095.88,"$6,095.88","2019-06-04 00:00:00",153,"153"
"2019-06-05 00:00:00","2019-06-05 00:00:00",11593.12,"$11,593.12","2019-06-05 00:00:00",158,"158"
"2019-06-06 00:00:00","2019-06-06 00:00:00",8702.08,"$8,702.08","2019-06-06 00:00:00",143,"143"
"2019-06-07 00:00:00","2019-06-07 00:00:00",6159.03,"$6,159.03","2019-06-07 00:00:00",183,"183"
"2019-06-08 00:00:00","2019-06-08 00:00:00",5841.66,"$5,841.66","2019-06-08 00:00:00",159,"159"
"2019-06-09 00:00:00","2019-06-09 00:00:00",6523.83,"$6,523.83","2019-06-09 00:00:00",144,"144"
"2019-06-10 00:00:00","2019-06-10 00:00:00",8279.96,"$8,279.96","2019-06-10 00:00:00",144,"144"
"2019-06-11 00:00:00","2019-06-11 00:00:00",4709.13,"$4,709.13","2019-06-11 00:00:00",157,"157"
"2019-06-12 00:00:00","2019-06-12 00:00:00",6545.73,"$6,545.73","2019-06-12 00:00:00",180,"180"
"2019-06-13 00:00:00","2019-06-13 00:00:00",7156.02,"$7,156.02","2019-06-13 00:00:00",161,"161"
"2019-06-14 00:00:00","2019-06-14 00:00:00",5500.71,"$5,500.71","2019-06-14 00:00:00",145,"145"
"2019-06-15 00:00:00","2019-06-15 00:00:00",7246.58,"$7,246.58","2019-06-15 00:00:00",120,"120"
"2019-06-16 00:00:00","2019-06-16 00:00:00",7687.87,"$7,687.87","2019-06-16 00:00:00",152,"152"
"2019-06-17 00:00:00","2019-06-17 00:00:00",9438.22,"$9,438.22","2019-06-17 00:00:00",139,"139"
"2019-06-18 00:00:00","2019-06-18 00:00:00",9400.25,"$9,400.25","2019-06-18 00:00:00",151,"151"
"2019-06-19 00:00:00","2019-06-19 00:00:00",7543.39,"$7,543.39","2019-06-19 00:00:00",148,"148"
"2019-06-20 00:00:00","2019-06-20 00:00:00",10592.49,"$10,592.49","2019-06-20 00:00:00",127,"127"
"2019-06-21 00:00:00","2019-06-21 00:00:00",10884.88,"$10,884.88","2019-06-21 00:00:00",127,"127"
"2019-06-22 00:00:00","2019-06-22 00:00:00",6877.84,"$6,877.84","2019-06-22 00:00:00",152,"152"
"2019-06-23 00:00:00","2019-06-23 00:00:00",16387.17,"$16,387.17","2019-06-23 00:00:00",167,"167"
"2019-06-24 00:00:00","2019-06-24 00:00:00",7800.22,"$7,800.22","2019-06-24 00:00:00",146,"146"
"2019-06-25 00:00:00","2019-06-25 00:00:00",2529.6,"$2,529.60","2019-06-25 00:00:00",135,"135"
"2019-06-26 00:00:00","2019-06-26 00:00:00",3741.47,"$3,741.47","2019-06-26 00:00:00",127,"127"
"2019-06-27 00:00:00","2019-06-27 00:00:00",4794.8,"$4,794.80","2019-06-27 00:00:00",112,"112"
"2019-06-28 00:00:00","2019-06-28 00:00:00",4843.37,"$4,843.37","2019-06-28 00:00:00",126,"126"
"2019-06-29 00:00:00","2019-06-29 00:00:00",6812.55,"$6,812.55","2019-06-29 00:00:00",101,"101"
"2019-06-30 00:00:00","2019-06-30 00:00:00",10878.42,"$10,878.42","2019-06-30 00:00:00",107,"107"
"2019-07-01 00:00:00","2019-07-01 00:00:00",3180.65,"$3,180.65","2019-07-01 00:00:00",86,"86"
"2019-07-02 00:00:00","2019-07-02 00:00:00",5111.07,"$5,111.07","2019-07-02 00:00:00",84,"84"
"2019-07-03 00:00:00","2019-07-03 00:00:00",5139.8,"$5,139.80","2019-07-03 00:00:00",101,"101"
"2019-07-04 00:00:00","2019-07-04 00:00:00",12776.53,"$12,776.53","2019-07-04 00:00:00",125,"125"
"2019-07-05 00:00:00","2019-07-05 00:00:00",6354.89,"$6,354.89","2019-07-05 00:00:00",96,"96"
"2019-07-06 00:00:00","2019-07-06 00:00:00",3541.89,"$3,541.89","2019-07-06 00:00:00",109,"109"
"2019-07-07 00:00:00","2019-07-07 00:00:00",8368.05,"$8,368.05","2019-07-07 00:00:00",124,"124"
"2019-07-08 00:00:00","2019-07-08 00:00:00",4358.34,"$4,358.34","2019-07-08 00:00:00",111,"111"
"2019-07-09 00:00:00","2019-07-09 00:00:00",5523.37,"$5,523.37","2019-07-09 00:00:00",147,"147"
"2019-07-10 00:00:00","2019-07-10 00:00:00",5158.17,"$5,158.17","2019-07-10 00:00:00",141,"141"
"2019-07-11 00:00:00","2019-07-11 00:00:00",5282.26,"$5,282.26","2019-07-11 00:00:00",96,"96"
"2019-07-12 00:00:00","2019-07-12 00:00:00",3308.18,"$3,308.18","2019-07-12 00:00:00",115,"115"
