id,mining_profitability,date,block_size,median_transaction_size,transactions,top_100_percent,confirmation_time,fee_reward,hashrate,median_transaction_value,tweets,sent_addresses,google_trends,send_usd,market_cap,av_transaction_size,active_addresses,av_transaction_value,difficulty,full_name,coin
189,,2016/02/04,1087,0.00266,14371,,,0.118,694226017950,2.824,,1991,0.484,836410,195392423,,5627,58.201,11113782318764,ethereum,eth
190,,2016/02/05,1117,0.00265,15249,,,0.137,698595552827,2.727,,2046,0.42,1455696,194689492,,6374,95.462,11176125215396,ethereum,eth
191,,2016/02/06,1678,0.00749,31418,,,0.455,674528669042,null,,1949,0.445,587148,193501765,,5441,18.688,10866809984202,ethereum,eth
192,,2016/02/07,1026,0.00283,14264,,,0.171,693340554522,3.137,,2142,0.598,2413587,207927908,,5674,169.208,11050374664896,ethereum,eth
193,,2016/02/08,1034,0.00326,14719,,,0.131,723386657108,3.702,,2318,0.751,4575167,239670587,,6191,310.834,11539861599132,ethereum,eth
194,,2016/02/09,1032,0.00367,15517,,,0.178,699338436984,4.171,,2479,1.043,5471977,269678245,,6558,352.644,11245300787262,ethereum,eth
195,,2016/02/10,1106,0.00458,17141,,,0.213,718057329716,5.933,,3265,1.362,8449612,336953919,,8015,492.947,11659329295275,ethereum,eth
196,,2016/02/11,1280,0.00518,21440,,,0.166,747546711562,5.424,,3390,1.362,8870352,381393313,,10143,413.729,11993771419073,ethereum,eth
197,,2016/02/12,1171,0.0062,18109,,,0.121,720869052804,7.511,,3304,1.223,12421989,456609411,,8593,685.957,11553025501417,ethereum,eth
198,,2016/02/13,1222,0.00524,19327,,,0.13,765950669837,5.632,,3071,0.993,6447831,385800965,,8189,333.618,12097405750510,ethereum,eth
199,,2016/02/14,1140,0.00514,16624,,,0.102,775298804747,5.7,,2653,0.841,4502700,378715979,,7357,270.855,12496874954742,ethereum,eth
200,,2016/02/15,1127,0.00574,17159,,,0.114,794712612388,6.162,,2765,0.904,4006019,423073461,,7648,233.465,12874765159967,ethereum,eth
201,,2016/02/16,1128,0.00511,17549,,,0.122,789639709927,5.478,,2749,0.839,6324186,376542537,,7651,360.373,12696234323475,ethereum,eth
202,,2016/02/17,1265,0.00464,19990,,,0.152,770078994275,4.321,,2698,0.878,3089647,317225750,,7845,154.56,12721918819636,ethereum,eth
203,,2016/02/18,1109,0.00424,16969,,,0.108,750945258002,4.594,,2726,0.777,4546070,312413037,,7594,267.904,12182109035011,ethereum,eth
204,,2016/02/19,1157,0.00472,18412,,,0.133,794783219653,4.937,,2653,0.649,2222346,348456515,,7683,120.701,12651425826479,ethereum,eth
205,,2016/02/20,1046,0.00466,16714,,,0.0978,800295691793,5.004,,2526,0.662,5292931,344107796,,7236,316.676,12814163599943,ethereum,eth
206,,2016/02/21,1051,0.00465,17119,,,0.101,808846880926,5.185,,3466,0.636,2113358,343446315,,8247,123.451,12958930145498,ethereum,eth
207,,2016/02/22,1090,0.0054,18190,,,0.117,844642383440,5.735,,3034,0.815,4137084,398813497,,8212,227.437,13431503887479,ethereum,eth
208,,2016/02/23,1117,0.0064,18482,,,0.343,849490910313,6.424,,2987,1.006,8808118,440760933,,8263,476.578,13783585059878,ethereum,eth
209,,2016/02/24,1109,0.0061,19540,,,0.189,846587713730,6.402,,2886,0.904,12175073,451051433,,8188,623.085,13623470026221,ethereum,eth
210,,2016/02/25,1114,0.00659,19503,,,0.114,855874001111,6.935,,3283,1.095,5789909,487103964,,8891,296.873,13573804476023,ethereum,eth
211,,2016/02/26,1289,0.00629,21068,,,0.184,881651031093,6.329,,2993,1.031,24020684,464975282,,8116,1140,14049401938205,ethereum,eth
212,,2016/02/27,1102,0.00653,18981,,,0.105,896853524619,6.839,,3068,1.006,13518657,483346743,,8209,712.221,14564934405736,ethereum,eth
213,,2016/02/28,1091,0.00677,19063,,,0.107,915812758040,7.431,,3407,0.815,5022946,500841924,,8758,263.492,14737238949086,ethereum,eth
214,,2016/02/29,1175,0.00674,20358,,,0.126,885965041543,7.29,,4015,0.942,4567959,499060668,,9320,224.382,14936560617533,ethereum,eth
215,,2016/03/01,1157,0.00709,21778,,,0.123,900562920443,7.82,,4322,1.25,8797310,524734298,,10168,403.954,14453452049416,ethereum,eth
216,,2016/03/02,1199,0.00838,23562,,,0.139,939133918966,8.957,,4494,1.573,28725793,620900569,,11164,1219,14989908705152,ethereum,eth
217,,2016/03/03,1248,0.00971,24837,,,0.131,957272847075,10.375,,4818,2.167,19402840,719455391,,11856,781.207,15598739569340,ethereum,eth
218,,2016/03/04,1249,0.00972,24287,,,0.126,982821086060,10.143,,4846,1.616,13990865,720654853,,11688,576.064,16140974830922,ethereum,eth
219,,2016/03/05,1314,0.0117,27115,,,0.124,1030054717986,13.827,,5758,2.206,31902335,867421364,,13513,1177,16473095997037,ethereum,eth
220,,2016/03/06,1366,0.0117,27661,,,0.143,1036733655665,11.914,,5361,1.647,17921431,865358352,,13014,647.895,17342300214193,ethereum,eth
221,,2016/03/07,1218,0.0108,23271,,,0.113,1047340044431,11.423,,4490,1.771,15278493,804923637,,10724,656.546,17164269285635,ethereum,eth
222,,2016/03/08,1242,0.0101,24105,,,0.118,1060230669041,10.439,,5372,1.471,20610831,748223345,,12471,855.044,17491910018497,ethereum,eth
223,,2016/03/09,1279,0.0111,24557,,,0.0984,1080955371409,11.334,,4937,1.399,11886272,823930467,,12075,484.028,17866774613765,ethereum,eth
224,,2016/03/10,1222,0.00489,24814,,,0.0751,1124356306383,14.029,,5459,1.354,9973219,907319194,,13186,401.919,18006278290287,ethereum,eth
225,,2016/03/11,1211,0.00466,23124,,,0.0719,1152216595865,11.562,,5184,1.384,10437709,865867125,,12304,451.38,18682021537567,ethereum,eth
226,,2016/03/12,1385,0.00542,27887,,,0.0903,1215700099243,14.599,,5114,1.97,19711592,1007336729,,13638,706.838,19654913106689,ethereum,eth
227,,2016/03/13,1392,0.00602,28127,,,0.0919,1291076502129,15.336,,5033,2.194,28405166,1118523279,,13426,1010,20149570959697,ethereum,eth
228,,2016/03/14,1501,0.00565,28528,,,0.103,1246558725868,15.095,,5044,2.403,21971082,1051032856,,14060,770.159,20065505230856,ethereum,eth
229,,2016/03/15,1318,0.00534,29273,,,0.0754,1295479530865,13.784,,4864,1.873,16467323,992843397,,13864,562.543,17572301377575,ethereum,eth
230,,2016/03/16,1316,0.00556,27596,,,0.0742,1322233879118,14.504,1185,4550,1.729,14752290,1034350358,,13619,534.581,17777795755128,ethereum,eth
231,,2016/03/17,1421,0.00487,33531,,,0.0955,1369126446533,12.562,1211,5014,1.764,20235622,907294186,,13944,603.49,18038767959468,ethereum,eth
232,,2016/03/18,1403,0.00429,31821,,,0.0855,1354841058934,11.125,1123,5359,1.866,24047475,798534139,,15238,755.711,18300379671848,ethereum,eth
233,,2016/03/19,1494,0.00446,34779,,,0.134,1419687675841,10.689,943,4440,1.446,8371783,827076523,,13730,240.714,18651701693615,ethereum,eth
234,,2016/03/20,1446,0.0043,32447,,,0.11,1451318582726,10.505,1304,4571,1.366,5684950,800919717,,13938,175.207,19423415211247,ethereum,eth
235,,2016/03/21,1498,0.00461,32511,,,0.101,1429138053075,11.4,2233,5090,1.488,9785835,859732317,,13846,301.001,19268502008579,ethereum,eth
236,,2016/03/22,1514,0.00487,32890,,,0.0805,1466450428498,11.942,859,4498,1.383,7954556,909201737,,13792,241.853,19567681020918,ethereum,eth
237,,2016/03/23,1529,0.00498,31786,,,0.101,1389293532704,12.251,944,4591,1.432,6791986,928689466,,14648,213.679,18765991442708,ethereum,eth
238,,2016/03/24,1862,0.00479,36947,,,0.125,1505188788529,11.45,1982,4445,1.276,10871283,893408861,,13930,294.24,19801092917697,ethereum,eth
239,,2016/03/25,1621,0.00453,36762,,,0.123,1574226191933,10.675,927,4275,1.205,5976700,845885813,,14216,162.578,20871590725202,ethereum,eth
240,,2016/03/26,1538,0.00478,36646,,,0.106,1620682564584,10.822,712,4094,1.19,3613820,850472898,,13740,98.614,21414194355380,ethereum,eth
241,,2016/03/27,1261,0.00449,29974,,,0.0595,1641833074167,11.187,716,4678,1.229,12535619,838803949,,14834,418.216,21976992064253,ethereum,eth
242,,2016/03/28,1568,0.0047,33613,,,0.0824,1608136382092,11.47,1298,4772,2.46,8877638,878929194,,15017,264.113,21768012224480,ethereum,eth
243,,2016/03/29,1389,0.00485,33915,,,0.0744,1670778019603,11.919,1589,6025,1.679,14942548,908076440,,16724,440.588,22513734563842,ethereum,eth
244,,2016/03/30,1572,0.00496,36767,,,0.108,1712185700381,12.141,1745,6119,1.661,16116775,927489228,,17646,438.349,22822470238901,ethereum,eth
245,,2016/03/31,1405,0.00494,32259,,,0.078,1769035745511,12.138,988,4856,1.617,10557035,924364010,,15602,327.259,23889368498740,ethereum,eth
246,,2016/04/01,1493,0.00488,33320,,,0.0741,1789817393680,11.86,830,4607,1.246,4442095,913257928,,15170,133.316,23749184001916,ethereum,eth
247,,2016/04/02,1235,0.00481,29358,,,0.0569,1726949885023,11.818,743,4354,1.26,4308961,901646098,,14901,146.773,23519625245384,ethereum,eth
248,,2016/04/03,1245,0.00483,29588,,,0.0553,1825846322391,11.885,846,4315,1.135,2509895,904784965,,15360,84.828,24295726637777,ethereum,eth
249,,2016/04/04,1502,0.00474,34907,,,0.0758,1909197642345,11.526,1000,4934,1.185,4952825,888061513,,16157,141.886,25245856096051,ethereum,eth
250,,2016/04/05,1528,0.00473,39173,,,0.0879,1918397536244,10.716,1067,4977,1.228,7384690,844360040,,16760,188.515,25705810157077,ethereum,eth
251,,2016/04/06,1337,0.00445,32078,,,0.0678,1894439759421,10.882,967,4939,1.238,6235075,834615913,,15735,194.372,25667142451062,ethereum,eth
252,,2016/04/07,1404,0.00436,31893,,,0.0672,1812659262510,10.601,2284,4808,1.14,7517412,818727211,,16920,235.707,24640313534812,ethereum,eth
253,,2016/04/08,1541,0.00415,34010,,,0.0769,1973048220070,9.993,862,4650,1.209,5431395,779153802,,15234,159.7,26139886978680,ethereum,eth
254,,2016/04/09,1318,0.00404,31923,,,0.0633,1960189595187,9.851,759,4944,1.073,12558510,758299770,,16488,393.4,26843451780219,ethereum,eth
255,,2016/04/10,1281,0.00362,32237,,,0.0598,2037024862972,8.875,1073,5396,1.502,10179246,680732552,,17023,315.763,27083828046070,ethereum,eth
256,,2016/04/11,1262,0.00356,30327,,,0.0591,1971575627451,8.693,891,4779,1.036,5288219,669818165,,16237,174.373,27012246684283,ethereum,eth
257,,2016/04/12,1451,0.00331,34673,,,0.0715,1930473092384,7.966,1150,5043,1.363,8583463,621986332,,16839,247.555,26095428773645,ethereum,eth
258,,2016/04/13,1477,0.00328,36051,,,0.101,2027421380537,7.797,907,5412,1.177,8863891,615709670,,17507,245.871,27243186215275,ethereum,eth
259,,2016/04/14,1406,0.00352,34781,,,0.0973,2040375130699,8.467,978,5026,1.153,7905850,662335131,,16936,227.304,27545262683293,ethereum,eth
260,,2016/04/15,1412,0.00349,34959,,,0.0717,2122167529802,8.363,1139,4603,0.967,4924922,658282991,,16342,140.877,28306534530571,ethereum,eth
261,,2016/04/16,1215,0.00348,30483,,,0.0535,2151074943474,8.464,701,4514,0.842,3588713,655214637,,16352,117.728,28880936928078,ethereum,eth
262,,2016/04/17,1917,0.00388,40203,,,0.0912,2099280806855,7.771,781,5092,0.812,7626140,732043558,,17163,189.691,28221429752159,ethereum,eth
263,,2016/04/18,1351,0.00381,33513,,,0.0617,2224801291535,9.226,1014,5037,1.121,5786431,717728498,,17204,172.662,29523844031978,ethereum,eth
264,,2016/04/19,1317,0.00379,32622,,,0.0596,2223765137484,9.178,962,4905,1.015,3692097,715961433,,17085,113.178,30029498659251,ethereum,eth
265,,2016/04/20,1359,0.00361,32944,,,0.0731,2269763007714,8.731,984,5024,1.084,5792383,680525248,,17471,175.825,30156012963421,ethereum,eth
266,,2016/04/21,1504,0.00355,37181,,,0.0937,2289254378967,8.47,883,4975,1.14,4005124,670997853,,17311,107.72,30871752725768,ethereum,eth
267,,2016/04/22,1291,0.00336,31678,,,0.0638,2219076317705,8.165,924,5084,0.967,6028601,634069672,,17082,190.309,29740314823373,ethereum,eth
268,,2016/04/23,1270,0.00336,31845,,,0.0603,2314448469916,8.156,607,4906,0.823,8115953,635122578,,16953,254.858,30869146732545,ethereum,eth
269,,2016/04/24,1433,0.00343,34046,,,0.0696,2282030666868,8.272,543,5054,0.81,3068979,649284238,,17602,90.142,30604025165805,ethereum,eth
270,,2016/04/25,1399,0.00327,35430,,,0.0722,2397721099664,7.885,923,5296,0.911,5555361,619007332,,17510,156.798,31524069461265,ethereum,eth
271,,2016/04/26,1344,0.00307,32582,,,0.0678,2327815891337,7.455,894,5401,0.916,8511150,581228733,,17707,261.222,31493382681039,ethereum,eth
272,,2016/04/27,1314,0.00319,33847,,,0.0628,2343464828717,7.753,735,5356,0.999,5941537,604144169,,17742,175.541,31083174173488,ethereum,eth
273,,2016/04/28,1408,0.00312,34343,,,0.0698,2397904794417,7.542,935,5127,0.879,5776672,590068591,,17276,168.205,32024006272664,ethereum,eth
274,,2016/04/29,1423,0.00313,37332,,,0.0724,2445448200824,7.533,916,7572,0.759,4535664,593335952,,19878,121.495,32660935988733,ethereum,eth
275,,2016/04/30,1588,0.00347,45769,,,0.098,2541228932038,8.278,951,8108,1.252,22365273,657293297,,25949,488.655,33709009937442,ethereum,eth
276,,2016/05/01,1681,0.00366,39578,,,0.115,2519767225621,8.798,773,7003,1.038,15377382,693521626,,20509,388.534,34484421796505,ethereum,eth
277,,2016/05/02,1480,0.00402,41748,,,0.0839,2435219840603,9.714,1114,8040,0.973,18372215,762632719,,23778,440.074,32280889382512,ethereum,eth
278,,2016/05/03,1446,0.00404,37821,,,0.0823,2570410522390,9.797,2628,7336,1.029,13579741,767214032,,20632,359.053,34161609204975,ethereum,eth
279,,2016/05/04,1498,0.00401,37484,,,0.0847,2540344787717,9.627,1261,6873,1.121,10493648,760552661,,20054,279.95,34166289192929,ethereum,eth
280,,2016/05/05,1486,0.00401,38707,,,0.095,2548701166409,9.62,1181,6954,1.066,10552199,761693627,,20390,272.617,33872427102189,ethereum,eth
281,,2016/05/06,1625,0.00407,41271,,,0.108,2558523712818,9.691,1085,6964,1.094,19820303,772197203,,20257,480.248,34080544388464,ethereum,eth
282,,2016/05/07,1375,0.00391,35864,,,0.0747,2546813749285,9.462,703,6651,1.094,14177462,743822735,,19690,395.312,34085336706042,ethereum,eth
283,,2016/05/08,1530,0.0039,40063,,,0.0884,2596710290954,9.344,856,7108,1.261,13220725,741313300,,21669,329.998,34463404033410,ethereum,eth
284,,2016/05/09,1460,0.00396,38560,,,0.0809,2619743999545,9.489,1110,7431,0.946,19136488,753131019,,22316,496.278,34882607577232,ethereum,eth
285,,2016/05/10,1481,0.00392,40684,,,0.0852,2678717440177,9.413,970,7553,1.001,19288484,745214752,,21424,474.105,35703011453120,ethereum,eth
286,,2016/05/11,1559,0.00407,40811,,,0.0985,2576603383368,9.728,1078,8714,1.085,29567998,774018649,,23774,724.511,34839727897735,ethereum,eth
287,,2016/05/12,1679,0.00425,45002,,,0.118,2640637107458,10.206,905,8878,1.261,33080816,809860603,,23985,735.097,34608512198166,ethereum,eth
288,,2016/05/13,1674,0.00444,47739,,,0.13,2813675684482,10.869,946,10443,1.205,85905937,845342659,,26238,1799,36814650249264,ethereum,eth
289,,2016/05/14,1683,0.00428,45745,,,0.108,2768627001262,10.409,764,9197,1.149,60287549,815693170,,23816,1318,36846069041979,ethereum,eth
290,,2016/05/15,1540,0.00426,43073,,,0.0958,2788563368348,10.162,1009,7912,1.177,15161844,811373219,,22726,352.003,37114899680922,ethereum,eth
291,,2016/05/16,1491,0.00441,37424,,,0.0854,2781613597347,10.59,1588,7676,1.317,15656991,840333360,,21239,418.368,37376623466503,ethereum,eth
292,,2016/05/17,1515,0.00492,40309,,,0.086,2777192964685,11.887,1346,8305,1.317,15510590,939084236,,23340,384.792,36463139572998,ethereum,eth
293,,2016/05/18,1689,0.00545,46033,,,0.106,2892843814287,13.139,1636,8916,2.179,23622280,1040174862,,26290,513.16,37900960505087,ethereum,eth
294,,2016/05/19,1576,0.00585,44523,,,0.102,2959044583329,14.002,1929,9178,2.206,37058161,1116432598,,25162,832.337,39517401677764,ethereum,eth
295,,2016/05/20,1677,0.00602,45177,,,0.116,3019774847808,14.488,1638,8604,2.354,32438345,1150019309,,23902,718.028,40047746083290,ethereum,eth
296,,2016/05/21,1673,0.00572,43621,,,0.11,3043448414846,13.619,977,7746,1.808,13588388,1092940616,,22980,311.51,40654525787850,ethereum,eth
297,,2016/05/22,1494,0.0059,38895,,,0.0877,3033650218078,14.102,1162,6923,1.724,9444911,1127953425,,21121,242.831,40058981490723,ethereum,eth
298,,2016/05/23,1568,0.0059,43806,,,0.0905,3047866153189,14.323,1236,9050,1.52,17602748,1129087960,,25406,401.834,40332255283091,ethereum,eth
299,,2016/05/24,1528,0.00546,42911,,,0.0875,3097543437134,13.224,1407,8614,1.808,22921619,1044738196,,24043,534.167,41104663045275,ethereum,eth
300,,2016/05/25,1670,0.00521,46443,,,0.0987,3126327811496,12.415,1470,8385,2.123,21290036,996852994,,24570,458.412,41015841728828,ethereum,eth
301,,2016/05/26,1733,0.00522,51147,,,0.109,3161298629924,6.539,1380,15526,1.947,15944212,999903390,,31202,311.733,41950285242071,ethereum,eth
302,,2016/05/27,1727,0.00475,49006,,,0.115,3175261885373,11.466,1171,10181,1.78,29573517,909743806,,28248,603.467,41742234718648,ethereum,eth
303,,2016/05/28,2436,0.00557,70148,,,0.221,3252982017093,1.088,1714,15936,2.011,25092657,912581401,,38554,357.71,42703696493831,ethereum,eth
304,,2016/05/29,1675,0.00506,45890,,,0.119,3275694018885,7.086,1409,8730,1.557,12122160,970808917,,25505,264.157,43618542041733,ethereum,eth
305,,2016/05/30,1543,0.00523,42927,,,0.0975,3266297530676,12.442,3305,8560,1.585,12599505,1002228365,,23838,293.51,43392447615367,ethereum,eth
306,,2016/05/31,1594,0.00557,44386,,,0.0969,3226586976636,13.187,1465,9019,1.576,13544461,1068695532,,24904,305.152,43586142396051,ethereum,eth
307,,2016/06/01,1562,0.00583,42221,,,0.0953,3169792296894,13.884,2023,8269,1.634,10938509,1119030150,,23595,259.077,42000407824271,ethereum,eth
308,,2016/06/02,1453,0.0058,39666,,,0.079,3240178229617,13.832,1294,7750,1.77,6903093,1114320706,,23244,174.03,42903044759328,ethereum,eth
309,,2016/06/03,1429,0.00573,39834,,,0.0768,3413333089837,13.66,1188,7788,1.673,8543326,1100122197,,22951,214.473,44992049996386,ethereum,eth
310,,2016/06/04,1409,0.00572,37875,,,0.0745,3396866078719,9.642,844,7140,1.413,6339604,1099787275,,22148,167.382,44999428189553,ethereum,eth
311,,2016/06/05,1396,0.00576,37896,,,0.0744,3326191023565,13.731,1091,7142,1.26,6245415,1108046222,,22303,164.804,44880971424897,ethereum,eth
312,,2016/06/06,1426,0.00581,38957,,,0.0785,3441892302428,13.845,1072,7645,1.414,6646107,1117794437,,23422,170.601,45278057471814,ethereum,eth
313,,2016/06/07,1693,0.00611,46141,,,0.205,3465442263387,7.2,1500,7946,1.634,14047226,1133578837,,23362,304.441,46207450596924,ethereum,eth
314,,2016/06/08,1437,0.00608,40433,,,0.0863,3478174070680,14.462,1673,7920,1.371,31136611,1169477323,,23875,770.079,45850620155155,ethereum,eth
315,,2016/06/09,1477,0.00604,39854,,,0.0881,3639714923172,14.377,1573,7516,1.432,6643458,1162215223,,23121,166.695,48157817866211,ethereum,eth
316,,2016/06/10,1437,0.0059,40145,,,0.0912,3423547415654,13.285,1324,7726,1.414,12578638,1136687541,,23738,313.33,46862157371591,ethereum,eth
317,,2016/06/11,1382,0.0058,36901,,,0.0828,3555787603259,13.842,1086,6860,0.903,7274184,1116897969,,19912,197.127,46817185510805,ethereum,eth
318,,2016/06/12,1463,0.00616,42581,,,0.0888,3581064327399,11.301,1200,8032,1.45,16143119,1188116647,,24696,379.116,47367807453292,ethereum,eth
319,,2016/06/13,1599,0.00697,46185,,,0.112,3715149232170,16.594,1766,9846,2.145,19593784,1343639426,,28395,424.246,49146195319201,ethereum,eth
320,,2016/06/14,1713,0.00763,50335,,,0.117,3749406503192,16.92,2136,10026,2.125,25689352,1471338883,,28618,510.368,49640268914919,ethereum,eth
321,,2016/06/15,1523,0.00769,43251,,,0.0938,3718384153629,18.318,1780,8709,2.162,16819918,1484904260,,25658,388.891,49733793897128,ethereum,eth
322,,2016/06/16,1604,0.00817,43392,,,0.125,3717038953443,19.523,2106,9481,2.243,28847993,1578223201,,24328,664.823,49684925896551,ethereum,eth
323,,2016/06/17,2138,0.00842,66558,,,0.643,3856724752027,5.215,6219,14035,5.457,72877236,1405300094,,34962,1095,48374588782332,ethereum,eth
324,,2016/06/18,2044,0.00637,63083,,,0.746,3763134226515,7.916,4386,12578,4.862,66188322,1044258367,,32664,1049,45684736911911,ethereum,eth
325,,2016/06/19,1624,0.00511,51035,,,0.159,3854049984436,9.709,3235,9786,3.459,22093268,988463650,,28961,432.904,49439350923956,ethereum,eth
326,,2016/06/20,1709,0.00494,47118,,,0.159,3813587474124,8.304,2649,9011,3.289,30635007,951451207,,27348,650.176,51170755663800,ethereum,eth
327,,2016/06/21,1629,0.00548,47323,,,0.221,3755188733715,11.957,2523,9567,2.77,21374632,971751563,,27433,451.675,49998634763390,ethereum,eth
328,,2016/06/22,1614,0.00596,48615,,,0.153,3913920422087,14.186,2402,10424,2.784,29271071,1153126933,,29957,602.1,51003976141944,ethereum,eth
329,,2016/06/23,1513,0.00546,41908,,,0.0984,3993617789516,13.009,1877,8468,1.99,23102896,1057264001,,25584,551.277,53456647788164,ethereum,eth
330,,2016/06/24,1638,0.00582,45331,,,0.12,3987681765878,7.111,1896,8086,2.008,15559451,1126745533,,25704,343.241,52791881070021,ethereum,eth
331,,2016/06/25,1415,0.00595,36684,,,0.0878,3971150219540,14.171,1315,7431,1.616,17813419,1152869799,,23387,485.591,53445634197051,ethereum,eth
332,,2016/06/26,1453,0.00585,41613,,,0.0834,4090308262819,7.945,1175,7304,1.278,8665947,1133039891,,27036,208.251,53892495389683,ethereum,eth
333,,2016/06/27,1410,0.00582,39663,,,0.0849,4165065826116,13.856,1425,7521,1.488,9044677,1128650062,,24436,228.038,55306308815143,ethereum,eth
